Subject,ROI,Cluster,ACW_s,ACW_grand_mean_s,Condition
sub-009,fusiform-lh,1,0.027043269230769232,0.04660439657998252,EO
sub-009,fusiform-rh,1,0.029522235576923076,0.04660439657998252,EO
sub-009,inferiorparietal-lh,2,0.05472506009615385,0.04660439657998252,EO
sub-009,inferiorparietal-rh,2,0.0786884014423077,0.04660439657998252,EO
sub-009,inferiortemporal-lh,1,0.019268329326923076,0.04660439657998252,EO
sub-009,inferiortemporal-rh,1,0.03883713942307692,0.04660439657998252,EO
sub-009,insula-lh,4,0.019268329326923076,0.04660439657998252,EO
sub-009,insula-rh,4,0.03155048076923077,0.04660439657998252,EO
sub-009,lateraloccipital-lh,1,0.030573918269230768,0.04660439657998252,EO
sub-009,lateraloccipital-rh,1,0.021334134615384616,0.04660439657998252,EO
sub-009,lingual-lh,1,0.05198317307692308,0.04660439657998252,EO
sub-009,lingual-rh,1,0.058255709134615384,0.04660439657998252,EO
sub-009,middletemporal-lh,1,0.031212439903846152,0.04660439657998252,EO
sub-009,middletemporal-rh,1,0.039400540865384616,0.04660439657998252,EO
sub-009,parsopercularis-lh,3,0.03594501201923077,0.04660439657998252,EO
sub-009,parsopercularis-rh,3,0.07515775240384616,0.04660439657998252,EO
sub-009,parsorbitalis-lh,3,0.041654146634615384,0.04660439657998252,EO
sub-009,parsorbitalis-rh,3,0.05611478365384615,0.04660439657998252,EO
sub-009,parstriangularis-lh,3,0.035531850961538464,0.04660439657998252,EO
sub-009,parstriangularis-rh,3,0.06711989182692307,0.04660439657998252,EO
sub-009,pericalcarine-lh,1,0.06009615384615385,0.04660439657998252,EO
sub-009,pericalcarine-rh,1,0.049203725961538464,0.04660439657998252,EO
sub-009,posteriorcingulate-lh,2,0.024000901442307692,0.04660439657998252,EO
sub-009,posteriorcingulate-rh,2,0.02403846153846154,0.04660439657998252,EO
sub-009,precentral-lh,3,0.03981370192307692,0.04660439657998252,EO
sub-009,precentral-rh,3,0.056640625,0.04660439657998252,EO
sub-009,precuneus-lh,2,0.03958834134615385,0.04660439657998252,EO
sub-009,precuneus-rh,2,0.018892728365384616,0.04660439657998252,EO
sub-009,rostralmiddlefrontal-lh,3,0.032827524038461536,0.04660439657998252,EO
sub-009,rostralmiddlefrontal-rh,3,0.09085787259615384,0.04660439657998252,EO
sub-009,superiorfrontal-lh,3,0.051194411057692304,0.04660439657998252,EO
sub-009,superiorfrontal-rh,3,0.0957782451923077,0.04660439657998252,EO
sub-009,superiorparietal-lh,2,0.048753004807692304,0.04660439657998252,EO
sub-009,superiorparietal-rh,2,0.03496844951923077,0.04660439657998252,EO
sub-009,supramarginal-lh,2,0.024076021634615384,0.04660439657998252,EO
sub-009,supramarginal-rh,2,0.025390625,0.04660439657998252,EO
sub-010,bankssts-lh,1,0.021852355072463768,0.028422815107597716,EO
sub-010,bankssts-rh,1,0.01358695652173913,0.028422815107597716,EO
sub-010,caudalmiddlefrontal-lh,3,0.024833937198067632,0.028422815107597716,EO
sub-010,caudalmiddlefrontal-rh,3,0.1211881038647343,0.028422815107597716,EO
sub-010,cuneus-lh,1,0.02370169082125604,0.028422815107597716,EO
sub-010,cuneus-rh,1,0.017096920289855072,0.028422815107597716,EO
sub-010,frontalpole-lh,3,0.012039553140096618,0.028422815107597716,EO
sub-010,frontalpole-rh,3,0.013926630434782608,0.028422815107597716,EO
sub-010,fusiform-lh,1,0.013398248792270532,0.028422815107597716,EO
sub-010,fusiform-rh,1,0.024343297101449276,0.028422815107597716,EO
sub-010,inferiorparietal-lh,2,0.060122282608695655,0.028422815107597716,EO
sub-010,inferiorparietal-rh,2,0.05476298309178744,0.028422815107597716,EO
sub-010,inferiortemporal-lh,1,0.01351147342995169,0.028422815107597716,EO
sub-010,inferiortemporal-rh,1,0.013058574879227054,0.028422815107597716,EO
sub-010,insula-lh,4,0.014228562801932368,0.028422815107597716,EO
sub-010,insula-rh,4,0.01936141304347826,0.028422815107597716,EO
sub-010,lateraloccipital-lh,1,0.017096920289855072,0.028422815107597716,EO
sub-010,lateraloccipital-rh,1,0.018493357487922704,0.028422815107597716,EO
sub-010,lingual-lh,1,0.021739130434782608,0.028422815107597716,EO
sub-010,lingual-rh,1,0.022607185990338164,0.028422815107597716,EO
sub-010,middletemporal-lh,1,0.01966334541062802,0.028422815107597716,EO
sub-010,middletemporal-rh,1,0.018644323671497584,0.028422815107597716,EO
sub-010,parsopercularis-lh,3,0.014530495169082126,0.028422815107597716,EO
sub-010,parsopercularis-rh,3,0.014455012077294686,0.028422815107597716,EO
sub-010,parsorbitalis-lh,3,0.01358695652173913,0.028422815107597716,EO
sub-010,parsorbitalis-rh,3,0.012001811594202898,0.028422815107597716,EO
sub-010,parstriangularis-lh,3,0.010152475845410628,0.028422815107597716,EO
sub-010,parstriangularis-rh,3,0.012379227053140096,0.028422815107597716,EO
sub-010,pericalcarine-lh,1,0.018719806763285024,0.028422815107597716,EO
sub-010,pericalcarine-rh,1,0.030193236714975844,0.028422815107597716,EO
sub-010,posteriorcingulate-lh,2,0.024230072463768116,0.028422815107597716,EO
sub-010,posteriorcingulate-rh,2,0.022720410628019324,0.028422815107597716,EO
sub-010,precentral-lh,3,0.06102807971014493,0.028422815107597716,EO
sub-010,precentral-rh,3,0.04566727053140097,0.028422815107597716,EO
sub-010,precuneus-lh,2,0.028117451690821256,0.028422815107597716,EO
sub-010,precuneus-rh,2,0.026947463768115944,0.028422815107597716,EO
sub-010,rostralmiddlefrontal-lh,3,0.018833031400966184,0.028422815107597716,EO
sub-010,rostralmiddlefrontal-rh,3,0.010265700483091788,0.028422815107597716,EO
sub-010,superiorfrontal-lh,3,0.028041968599033816,0.028422815107597716,EO
sub-010,superiorfrontal-rh,3,0.07401117149758454,0.028422815107597716,EO
sub-010,superiorparietal-lh,2,0.030721618357487924,0.028422815107597716,EO
sub-010,superiorparietal-rh,2,0.0546875,0.028422815107597716,EO
sub-010,supramarginal-lh,2,0.08291817632850242,0.028422815107597716,EO
sub-010,supramarginal-rh,2,0.03713768115942029,0.028422815107597716,EO
sub-011,bankssts-lh,1,0.03272192028985507,0.03472822655906895,EO
sub-011,bankssts-rh,1,0.018682065217391304,0.03472822655906895,EO
sub-011,caudalmiddlefrontal-lh,3,0.06321708937198067,0.03472822655906895,EO
sub-011,caudalmiddlefrontal-rh,3,0.04676177536231884,0.03472822655906895,EO
sub-011,cuneus-lh,1,0.021588164251207728,0.03472822655906895,EO
sub-011,cuneus-rh,1,0.016983695652173912,0.03472822655906895,EO
sub-011,frontalpole-lh,3,0.01936141304347826,0.03472822655906895,EO
sub-011,frontalpole-rh,3,0.018870772946859904,0.03472822655906895,EO
sub-011,fusiform-lh,1,0.030080012077294684,0.03472822655906895,EO
sub-011,fusiform-rh,1,0.0236262077294686,0.03472822655906895,EO
sub-011,inferiorparietal-lh,2,0.10514794685990338,0.03472822655906895,EO
sub-011,inferiorparietal-rh,2,0.08148399758454106,0.03472822655906895,EO
sub-011,inferiortemporal-lh,1,0.03676026570048309,0.03472822655906895,EO
sub-011,inferiortemporal-rh,1,0.017096920289855072,0.03472822655906895,EO
sub-011,insula-lh,4,0.018191425120772948,0.03472822655906895,EO
sub-011,insula-rh,4,0.016304347826086956,0.03472822655906895,EO
sub-011,lateraloccipital-lh,1,0.02702294685990338,0.03472822655906895,EO
sub-011,lateraloccipital-rh,1,0.016266606280193236,0.03472822655906895,EO
sub-011,lingual-lh,1,0.035665760869565216,0.03472822655906895,EO
sub-011,lingual-rh,1,0.029174214975845412,0.03472822655906895,EO
sub-011,middletemporal-lh,1,0.03826992753623189,0.03472822655906895,EO
sub-011,middletemporal-rh,1,0.024192330917874396,0.03472822655906895,EO
sub-011,parsopercularis-lh,3,0.03698671497584541,0.03472822655906895,EO
sub-011,parsopercularis-rh,3,0.011926328502415458,0.03472822655906895,EO
sub-011,parsorbitalis-lh,3,0.028683574879227052,0.03472822655906895,EO
sub-011,parsorbitalis-rh,3,0.009057971014492754,0.03472822655906895,EO
sub-011,parstriangularis-lh,3,0.025324577294685992,0.03472822655906895,EO
sub-011,parstriangularis-rh,3,0.008793780193236714,0.03472822655906895,EO
sub-011,pericalcarine-lh,1,0.03313707729468599,0.03472822655906895,EO
sub-011,pericalcarine-rh,1,0.03238224637681159,0.03472822655906895,EO
sub-011,posteriorcingulate-lh,2,0.024192330917874396,0.03472822655906895,EO
sub-011,posteriorcingulate-rh,2,0.021776871980676328,0.03472822655906895,EO
sub-011,precentral-lh,3,0.024947161835748792,0.03472822655906895,EO
sub-011,precentral-rh,3,0.03853411835748792,0.03472822655906895,EO
sub-011,precuneus-lh,2,0.035854468599033816,0.03472822655906895,EO
sub-011,precuneus-rh,2,0.043025362318840576,0.03472822655906895,EO
sub-011,rostralmiddlefrontal-lh,3,0.029136473429951692,0.03472822655906895,EO
sub-011,rostralmiddlefrontal-rh,3,0.016040157004830916,0.03472822655906895,EO
sub-011,superiorfrontal-lh,3,0.01973882850241546,0.03472822655906895,EO
sub-011,superiorfrontal-rh,3,0.03109903381642512,0.03472822655906895,EO
sub-011,superiorparietal-lh,2,0.036571557971014496,0.03472822655906895,EO
sub-011,superiorparietal-rh,2,0.06031099033816425,0.03472822655906895,EO
sub-011,supramarginal-lh,2,0.09510869565217392,0.03472822655906895,EO
sub-011,supramarginal-rh,2,0.12794384057971014,0.03472822655906895,EO
sub-012,bankssts-lh,1,0.10677083333333333,0.04538249341238472,EO
sub-012,bankssts-rh,1,0.042987620772946857,0.04538249341238472,EO
sub-012,caudalmiddlefrontal-lh,3,0.07461503623188406,0.04538249341238472,EO
sub-012,caudalmiddlefrontal-rh,3,0.07933272946859904,0.04538249341238472,EO
sub-012,cuneus-lh,1,0.059782608695652176,0.04538249341238472,EO
sub-012,cuneus-rh,1,0.036005434782608696,0.04538249341238472,EO
sub-012,frontalpole-lh,3,0.011058272946859904,0.04538249341238472,EO
sub-012,frontalpole-rh,3,0.009435386473429952,0.04538249341238472,EO
sub-012,fusiform-lh,1,0.042534722222222224,0.04538249341238472,EO
sub-012,fusiform-rh,1,0.030721618357487924,0.04538249341238472,EO
sub-012,inferiorparietal-lh,2,0.16587409420289856,0.04538249341238472,EO
sub-012,inferiorparietal-rh,2,0.12277324879227053,0.04538249341238472,EO
sub-012,inferiortemporal-lh,1,0.021210748792270532,0.04538249341238472,EO
sub-012,inferiortemporal-rh,1,0.024645229468599032,0.04538249341238472,EO
sub-012,insula-lh,4,0.020908816425120772,0.04538249341238472,EO
sub-012,insula-rh,4,0.014756944444444444,0.04538249341238472,EO
sub-012,lateraloccipital-lh,1,0.0628774154589372,0.04538249341238472,EO
sub-012,lateraloccipital-rh,1,0.028947765700483092,0.04538249341238472,EO
sub-012,lingual-lh,1,0.03253321256038647,0.04538249341238472,EO
sub-012,lingual-rh,1,0.024192330917874396,0.04538249341238472,EO
sub-012,middletemporal-lh,1,0.033816425120772944,0.04538249341238472,EO
sub-012,middletemporal-rh,1,0.026419082125603864,0.04538249341238472,EO
sub-012,parsopercularis-lh,3,0.043440519323671496,0.04538249341238472,EO
sub-012,parsopercularis-rh,3,0.009510869565217392,0.04538249341238472,EO
sub-012,parsorbitalis-lh,3,0.019021739130434784,0.04538249341238472,EO
sub-012,parsorbitalis-rh,3,0.008189915458937198,0.04538249341238472,EO
sub-012,parstriangularis-lh,3,0.010303442028985508,0.04538249341238472,EO
sub-012,parstriangularis-rh,3,0.008038949275362318,0.04538249341238472,EO
sub-012,pericalcarine-lh,1,0.043780193236714976,0.04538249341238472,EO
sub-012,pericalcarine-rh,1,0.029929045893719808,0.04538249341238472,EO
sub-012,posteriorcingulate-lh,2,0.018191425120772948,0.04538249341238472,EO
sub-012,posteriorcingulate-rh,2,0.023022342995169084,0.04538249341238472,EO
sub-012,precentral-lh,3,0.09016455314009662,0.04538249341238472,EO
sub-012,precentral-rh,3,0.04593146135265701,0.04538249341238472,EO
sub-012,precuneus-lh,2,0.05457427536231884,0.04538249341238472,EO
sub-012,precuneus-rh,2,0.028796799516908212,0.04538249341238472,EO
sub-012,rostralmiddlefrontal-lh,3,0.013435990338164252,0.04538249341238472,EO
sub-012,rostralmiddlefrontal-rh,3,0.011171497584541062,0.04538249341238472,EO
sub-012,superiorfrontal-lh,3,0.050158514492753624,0.04538249341238472,EO
sub-012,superiorfrontal-rh,3,0.08722071256038648,0.04538249341238472,EO
sub-012,superiorparietal-lh,2,0.09578804347826086,0.04538249341238472,EO
sub-012,superiorparietal-rh,2,0.051026570048309176,0.04538249341238472,EO
sub-012,supramarginal-lh,2,0.11737620772946859,0.04538249341238472,EO
sub-012,supramarginal-rh,2,0.06555706521739131,0.04538249341238472,EO
sub-013,bankssts-lh,1,0.022154287439613528,0.05844192605401845,EO
sub-013,bankssts-rh,1,0.06495320048309179,0.05844192605401845,EO
sub-013,caudalmiddlefrontal-lh,3,0.1779513888888889,0.05844192605401845,EO
sub-013,caudalmiddlefrontal-rh,3,0.11907457729468598,0.05844192605401845,EO
sub-013,cuneus-lh,1,0.059895833333333336,0.05844192605401845,EO
sub-013,cuneus-rh,1,0.043289553140096616,0.05844192605401845,EO
sub-013,frontalpole-lh,3,0.009548611111111112,0.05844192605401845,EO
sub-013,frontalpole-rh,3,0.00962409420289855,0.05844192605401845,EO
sub-013,fusiform-lh,1,0.04102506038647343,0.05844192605401845,EO
sub-013,fusiform-rh,1,0.03721316425120773,0.05844192605401845,EO
sub-013,inferiorparietal-lh,2,0.08359752415458938,0.05844192605401845,EO
sub-013,inferiorparietal-rh,2,0.07778532608695653,0.05844192605401845,EO
sub-013,inferiortemporal-lh,1,0.04910175120772947,0.05844192605401845,EO
sub-013,inferiortemporal-rh,1,0.034005132850241544,0.05844192605401845,EO
sub-013,insula-lh,4,0.049441425120772944,0.05844192605401845,EO
sub-013,insula-rh,4,0.026268115942028984,0.05844192605401845,EO
sub-013,lateraloccipital-lh,1,0.05234752415458937,0.05844192605401845,EO
sub-013,lateraloccipital-rh,1,0.042421497584541064,0.05844192605401845,EO
sub-013,lingual-lh,1,0.051328502415458936,0.05844192605401845,EO
sub-013,lingual-rh,1,0.0388737922705314,0.05844192605401845,EO
sub-013,middletemporal-lh,1,0.019134963768115944,0.05844192605401845,EO
sub-013,middletemporal-rh,1,0.035778985507246376,0.05844192605401845,EO
sub-013,parsopercularis-lh,3,0.14590881642512077,0.05844192605401845,EO
sub-013,parsopercularis-rh,3,0.11590428743961352,0.05844192605401845,EO
sub-013,parsorbitalis-lh,3,0.024984903381642512,0.05844192605401845,EO
sub-013,parsorbitalis-rh,3,0.021173007246376812,0.05844192605401845,EO
sub-013,parstriangularis-lh,3,0.1260945048309179,0.05844192605401845,EO
sub-013,parstriangularis-rh,3,0.05581974637681159,0.05844192605401845,EO
sub-013,pericalcarine-lh,1,0.04525211352657005,0.05844192605401845,EO
sub-013,pericalcarine-rh,1,0.058612620772946857,0.05844192605401845,EO
sub-013,posteriorcingulate-lh,2,0.026003925120772948,0.05844192605401845,EO
sub-013,posteriorcingulate-rh,2,0.02747584541062802,0.05844192605401845,EO
sub-013,precentral-lh,3,0.09057971014492754,0.05844192605401845,EO
sub-013,precentral-rh,3,0.05665006038647343,0.05844192605401845,EO
sub-013,precuneus-lh,2,0.050573671497584544,0.05844192605401845,EO
sub-013,precuneus-rh,2,0.036647041062801936,0.05844192605401845,EO
sub-013,rostralmiddlefrontal-lh,3,0.06823671497584541,0.05844192605401845,EO
sub-013,rostralmiddlefrontal-rh,3,0.028268417874396136,0.05844192605401845,EO
sub-013,superiorfrontal-lh,3,0.04008152173913043,0.05844192605401845,EO
sub-013,superiorfrontal-rh,3,0.07616243961352658,0.05844192605401845,EO
sub-013,superiorparietal-lh,2,0.04578049516908213,0.05844192605401845,EO
sub-013,superiorparietal-rh,2,0.07250150966183574,0.05844192605401845,EO
sub-013,supramarginal-lh,2,0.11156400966183574,0.05844192605401845,EO
sub-013,supramarginal-rh,2,0.10235507246376811,0.05844192605401845,EO
sub-014,bankssts-lh,1,0.09258001207729469,0.04717693236714976,EO
sub-014,bankssts-rh,1,0.07506793478260869,0.04717693236714976,EO
sub-014,caudalmiddlefrontal-lh,3,0.05604619565217391,0.04717693236714976,EO
sub-014,caudalmiddlefrontal-rh,3,0.08959842995169082,0.04717693236714976,EO
sub-014,cuneus-lh,1,0.022607185990338164,0.04717693236714976,EO
sub-014,cuneus-rh,1,0.0234375,0.04717693236714976,EO
sub-014,frontalpole-lh,3,0.014455012077294686,0.04717693236714976,EO
sub-014,frontalpole-rh,3,0.06261322463768115,0.04717693236714976,EO
sub-014,fusiform-lh,1,0.042610205314009664,0.04717693236714976,EO
sub-014,fusiform-rh,1,0.024305555555555556,0.04717693236714976,EO
sub-014,inferiorparietal-lh,2,0.12133907004830918,0.04717693236714976,EO
sub-014,inferiorparietal-rh,2,0.08839070048309179,0.04717693236714976,EO
sub-014,inferiortemporal-lh,1,0.03358997584541063,0.04717693236714976,EO
sub-014,inferiortemporal-rh,1,0.029513888888888888,0.04717693236714976,EO
sub-014,insula-lh,4,0.01928592995169082,0.04717693236714976,EO
sub-014,insula-rh,4,0.020757850241545892,0.04717693236714976,EO
sub-014,lateraloccipital-lh,1,0.01596467391304348,0.04717693236714976,EO
sub-014,lateraloccipital-rh,1,0.020380434782608696,0.04717693236714976,EO
sub-014,lingual-lh,1,0.024305555555555556,0.04717693236714976,EO
sub-014,lingual-rh,1,0.028268417874396136,0.04717693236714976,EO
sub-014,middletemporal-lh,1,0.02321105072463768,0.04717693236714976,EO
sub-014,middletemporal-rh,1,0.0238149154589372,0.04717693236714976,EO
sub-014,parsopercularis-lh,3,0.028117451690821256,0.04717693236714976,EO
sub-014,parsopercularis-rh,3,0.10254378019323672,0.04717693236714976,EO
sub-014,parsorbitalis-lh,3,0.035816727053140096,0.04717693236714976,EO
sub-014,parsorbitalis-rh,3,0.06714221014492754,0.04717693236714976,EO
sub-014,parstriangularis-lh,3,0.026645531400966184,0.04717693236714976,EO
sub-014,parstriangularis-rh,3,0.09729770531400966,0.04717693236714976,EO
sub-014,pericalcarine-lh,1,0.017361111111111112,0.04717693236714976,EO
sub-014,pericalcarine-rh,1,0.026947463768115944,0.04717693236714976,EO
sub-014,posteriorcingulate-lh,2,0.016794987922705316,0.04717693236714976,EO
sub-014,posteriorcingulate-rh,2,0.017172403381642512,0.04717693236714976,EO
sub-014,precentral-lh,3,0.035439311594202896,0.04717693236714976,EO
sub-014,precentral-rh,3,0.059216485507246376,0.04717693236714976,EO
sub-014,precuneus-lh,2,0.020644625603864736,0.04717693236714976,EO
sub-014,precuneus-rh,2,0.026154891304347828,0.04717693236714976,EO
sub-014,rostralmiddlefrontal-lh,3,0.04068538647342995,0.04717693236714976,EO
sub-014,rostralmiddlefrontal-rh,3,0.07133152173913043,0.04717693236714976,EO
sub-014,superiorfrontal-lh,3,0.058197463768115944,0.04717693236714976,EO
sub-014,superiorfrontal-rh,3,0.06159420289855073,0.04717693236714976,EO
sub-014,superiorparietal-lh,2,0.022380736714975844,0.04717693236714976,EO
sub-014,superiorparietal-rh,2,0.04483695652173913,0.04717693236714976,EO
sub-014,supramarginal-lh,2,0.10148701690821256,0.04717693236714976,EO
sub-014,supramarginal-rh,2,0.14583333333333334,0.04717693236714976,EO
sub-015,bankssts-lh,1,0.043516002415458936,0.038154987373737376,EO
sub-015,bankssts-rh,1,0.025249094202898552,0.038154987373737376,EO
sub-015,caudalmiddlefrontal-lh,3,0.15957125603864733,0.038154987373737376,EO
sub-015,caudalmiddlefrontal-rh,3,0.028155193236714976,0.038154987373737376,EO
sub-015,cuneus-lh,1,0.050762379227053143,0.038154987373737376,EO
sub-015,cuneus-rh,1,0.020493659420289856,0.038154987373737376,EO
sub-015,frontalpole-lh,3,0.022720410628019324,0.038154987373737376,EO
sub-015,frontalpole-rh,3,0.014190821256038648,0.038154987373737376,EO
sub-015,fusiform-lh,1,0.022682669082125604,0.038154987373737376,EO
sub-015,fusiform-rh,1,0.019134963768115944,0.038154987373737376,EO
sub-015,inferiorparietal-lh,2,0.18214070048309178,0.038154987373737376,EO
sub-015,inferiorparietal-rh,2,0.08646588164251208,0.038154987373737376,EO
sub-015,inferiortemporal-lh,1,0.01577596618357488,0.038154987373737376,EO
sub-015,inferiortemporal-rh,1,0.010869565217391304,0.038154987373737376,EO
sub-015,insula-lh,4,0.017398852657004832,0.038154987373737376,EO
sub-015,insula-rh,4,0.020984299516908212,0.038154987373737376,EO
sub-015,lateraloccipital-lh,1,0.025249094202898552,0.038154987373737376,EO
sub-015,lateraloccipital-rh,1,0.0160024154589372,0.038154987373737376,EO
sub-015,lingual-lh,1,0.025362318840579712,0.038154987373737376,EO
sub-015,lingual-rh,1,0.028570350241545892,0.038154987373737376,EO
sub-015,middletemporal-lh,1,0.017323369565217392,0.038154987373737376,EO
sub-015,middletemporal-rh,1,0.017889492753623188,0.038154987373737376,EO
sub-015,parsopercularis-lh,3,0.02740036231884058,0.038154987373737376,EO
sub-015,parsopercularis-rh,3,0.013134057971014492,0.038154987373737376,EO
sub-015,parsorbitalis-lh,3,0.018682065217391304,0.038154987373737376,EO
sub-015,parsorbitalis-rh,3,0.011435688405797102,0.038154987373737376,EO
sub-015,parstriangularis-lh,3,0.017512077294685992,0.038154987373737376,EO
sub-015,parstriangularis-rh,3,0.009284420289855072,0.038154987373737376,EO
sub-015,pericalcarine-lh,1,0.030004528985507248,0.038154987373737376,EO
sub-015,pericalcarine-rh,1,0.03132548309178744,0.038154987373737376,EO
sub-015,posteriorcingulate-lh,2,0.027740036231884056,0.038154987373737376,EO
sub-015,posteriorcingulate-rh,2,0.024682971014492752,0.038154987373737376,EO
sub-015,precentral-lh,3,0.0815594806763285,0.038154987373737376,EO
sub-015,precentral-rh,3,0.029966787439613528,0.038154987373737376,EO
sub-015,precuneus-lh,2,0.06970863526570048,0.038154987373737376,EO
sub-015,precuneus-rh,2,0.028532608695652172,0.038154987373737376,EO
sub-015,rostralmiddlefrontal-lh,3,0.018115942028985508,0.038154987373737376,EO
sub-015,rostralmiddlefrontal-rh,3,0.010680857487922706,0.038154987373737376,EO
sub-015,superiorfrontal-lh,3,0.036118659420289856,0.038154987373737376,EO
sub-015,superiorfrontal-rh,3,0.0541213768115942,0.038154987373737376,EO
sub-015,superiorparietal-lh,2,0.11424365942028986,0.038154987373737376,EO
sub-015,superiorparietal-rh,2,0.06510416666666667,0.038154987373737376,EO
sub-015,supramarginal-lh,2,0.050045289855072464,0.038154987373737376,EO
sub-015,supramarginal-rh,2,0.03891153381642512,0.038154987373737376,EO
sub-016,bankssts-lh,1,0.058159722222222224,0.020509099143610012,EO
sub-016,bankssts-rh,1,0.03094806763285024,0.020509099143610012,EO
sub-016,caudalmiddlefrontal-lh,3,0.016794987922705316,0.020509099143610012,EO
sub-016,caudalmiddlefrontal-rh,3,0.017549818840579712,0.020509099143610012,EO
sub-016,cuneus-lh,1,0.020418176328502416,0.020509099143610012,EO
